"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"苏MV2949","泰州华运","泰兴市","2889238423","2018-05-25 00:00:00.0","1900-01-01 00:00:00.0","407","120.08494","33.122713","0.0","2024-08-02 16:04:40.0000","空车"
"苏ME1603","泰州宏运","海陵区","1164313410","2019-09-25 00:00:00.0","2023-11-04 00:00:00.0","944","120.164293","32.793377","5.4","2024-08-02 23:16:52.0000","载客"
"苏MY1916","泰州快运","泰兴市","9760623742","2018-11-13 00:00:00.0","1900-01-01 00:00:00.0","726","119.922941","32.600477","37.4","2024-08-02 17:06:02.0000","载客"
"苏MG7323","泰州宏运","兴化市","1651662547","2021-12-27 00:00:00.0","2021-10-18 00:00:00.0","967","120.063884","32.72313","2.2","2024-08-02 20:36:00.0000","空车"
"苏MW4848","泰州顺达","靖江市","3309122187","2019-03-18 00:00:00.0","1900-01-01 00:00:00.0","403","119.870031","33.082674","22.8","2024-08-02 10:19:25.0000","空车"
"苏MT6263","泰州宏运","海陵区","2024542722","2018-12-19 00:00:00.0","1900-01-01 00:00:00.0","408","119.918992","33.108171","0.0","2024-08-02 09:24:57.0000","空车"
"苏MD5720","泰州宏运","海陵区","8699281063","2023-11-17 00:00:00.0","2023-12-19 00:00:00.0","248","119.728027","32.429634","1.4","2024-08-02 18:41:19.0000","空车"
"苏MC9868","泰州快运","海陵区","8528185058","2020-02-15 00:00:00.0","2024-02-27 00:00:00.0","847","120.024393","32.594146","0.0","2024-08-02 04:09:31.0000","载客"
"苏MY4408","泰州联运","兴化市","9881824272","2023-10-18 00:00:00.0","1900-01-01 00:00:00.0","866","120.117948","32.669874","12.1","2024-08-02 06:38:51.0000","空车"
"苏MV8332","泰州公交","姜堰区","9881824272","2022-01-05 00:00:00.0","1900-01-01 00:00:00.0","877","119.907577","32.512989","16.6","2024-08-02 18:37:11.0000","载客"
"苏MV6078","泰州交运","海陵区","8067372072","2021-12-05 00:00:00.0","1900-01-01 00:00:00.0","665","119.744571","32.54353","26.6","2024-08-02 18:01:56.0000","载客"
"苏MG1921","泰州快运","高港区","6971815972","2020-06-14 00:00:00.0","1900-01-01 00:00:00.0","251","120.006025","32.973759","0.0","2024-08-02 14:26:15.0000","维修"
"苏MP2940","泰州新运","高港区","7614170462","2018-03-22 00:00:00.0","2021-08-06 00:00:00.0","173","120.013232","32.771373","0.0","2024-08-02 06:33:06.0000","空车"
"苏MW1397","泰州通达","姜堰区","6771394050","2018-09-06 00:00:00.0","1900-01-01 00:00:00.0","39","120.14504","32.893455","0.0","2024-08-02 05:23:18.0000","空车"
"苏MM7162","泰州快运","靖江市","4097892639","2020-04-04 00:00:00.0","1900-01-01 00:00:00.0","432","119.799376","32.660778","9.8","2024-08-02 13:04:57.0000","交接班"
"苏MR7373","泰州宏运","海陵区","1232804774","2019-08-24 00:00:00.0","1900-01-01 00:00:00.0","377","119.772471","33.112391","52.7","2024-08-02 11:14:04.0000","空车"
"苏MZ5680","泰州通达","高港区","4656488400","2019-05-20 00:00:00.0","1900-01-01 00:00:00.0","823","119.932767","32.488887","0.0","2024-08-02 08:08:02.0000","交接班"
"苏MA9414","泰州华运","医药高新区","5334976883","2021-05-01 00:00:00.0","2022-04-11 00:00:00.0","454","120.1311","32.817415","0.0","2024-08-02 14:35:54.0000","载客"
"苏MF5914","泰州华运","海陵区","3775320897","2021-12-27 00:00:00.0","1900-01-01 00:00:00.0","517","119.935326","32.432047","1.1","2024-08-02 20:37:09.0000","载客"
"苏MA1149","泰州出租","姜堰区","6600100279","2020-03-23 00:00:00.0","2024-12-19 00:00:00.0","34","120.02382","32.636632","0.0","2024-08-02 06:48:00.0000","载客"
"苏MR5029","泰州顺达","泰兴市","5791662169","2020-09-02 00:00:00.0","1900-01-01 00:00:00.0","780","120.016701","32.771437","33.5","2024-08-02 13:08:55.0000","停运"
"苏MC7726","泰州公交","靖江市","8289454630","2023-06-02 00:00:00.0","1900-01-01 00:00:00.0","384","120.06788","33.104678","0.0","2024-08-02 17:39:34.0000","停运"
"苏MG1921","泰州公交","靖江市","2194673401","2021-12-25 00:00:00.0","2022-12-25 00:00:00.0","240","119.802356","32.96747","41.9","2024-08-02 15:23:23.0000","空车"
"苏MJ9612","泰州交运","海陵区","2889238423","2021-12-18 00:00:00.0","2023-08-20 00:00:00.0","386","119.926205","32.698251","0.0","2024-08-02 10:17:32.0000","维修"
"苏ME5758","泰州华运","高港区","8067372072","2023-03-16 00:00:00.0","1900-01-01 00:00:00.0","219","120.178313","32.630698","0.0","2024-08-02 07:56:29.0000","空车"
"苏MU1141","泰州顺达","兴化市","9642614082","2019-09-21 00:00:00.0","2023-06-21 00:00:00.0","671","120.022342","32.755088","0.0","2024-08-02 09:43:34.0000","空车"
"苏MG7015","泰州宏运","兴化市","8449766493","2021-06-10 00:00:00.0","2021-03-12 00:00:00.0","301","119.765977","32.643266","5.2","2024-08-02 13:42:44.0000","空车"
"苏MJ1869","泰州通达","高港区","9251459094","2019-02-02 00:00:00.0","2023-03-15 00:00:00.0","276","120.119666","33.178565","20.0","2024-08-02 21:39:59.0000","空车"
"苏MA8811","泰州顺达","高港区","4110335359","2018-07-16 00:00:00.0","2021-06-05 00:00:00.0","14","119.969933","32.698332","0.0","2024-08-02 07:35:45.0000","空车"
"苏ME1262","泰州出租","医药高新区","5452580287","2023-08-02 00:00:00.0","1900-01-01 00:00:00.0","574","120.15344","32.852185","0.0","2024-08-02 16:18:30.0000","载客"
"苏MY4408","泰州顺达","海陵区","2355268102","2020-04-01 00:00:00.0","1900-01-01 00:00:00.0","879","120.004076","32.661093","0.0","2024-08-02 09:25:39.0000","载客"
"苏ME5065","泰州宏运","姜堰区","2852408227","2021-03-23 00:00:00.0","2023-07-12 00:00:00.0","22","119.955778","32.882537","0.0","2024-08-02 16:05:32.0000","载客"
"苏MP7907","泰州联运","泰兴市","5334976883","2019-12-14 00:00:00.0","2022-03-27 00:00:00.0","611","120.070764","33.110244","0.0","2024-08-02 10:19:28.0000","载客"
"苏MW6556","泰州公交","靖江市","1780520225","2021-03-18 00:00:00.0","2022-04-06 00:00:00.0","862","119.744224","33.004891","0.0","2024-08-02 07:19:30.0000","停运"
"苏MD2743","泰州通达","兴化市","1232804774","2020-05-21 00:00:00.0","2023-02-21 00:00:00.0","691","119.931726","32.847425","0.0","2024-08-02 09:31:02.0000","空车"
"苏MW9196","泰州公交","医药高新区","7040502394","2022-08-19 00:00:00.0","2023-11-22 00:00:00.0","497","120.197166","32.621774","0.0","2024-08-02 12:31:58.0000","载客"
"苏MX5061","泰州出租","靖江市","8638257497","2020-06-14 00:00:00.0","2022-01-10 00:00:00.0","308","119.859841","32.446808","36.8","2024-08-02 11:46:36.0000","空车"
"苏MV9187","泰州快运","医药高新区","6344160868","2020-05-22 00:00:00.0","2022-02-18 00:00:00.0","603","119.861303","32.533709","0.0","2024-08-02 13:49:40.0000","维修"
"苏MG4728","泰州顺达","医药高新区","6737421496","2019-04-26 00:00:00.0","2023-12-27 00:00:00.0","985","119.870157","32.787919","35.1","2024-08-02 19:00:08.0000","空车"
"苏MP4435","泰州交运","兴化市","3373077218","2022-09-25 00:00:00.0","2022-12-10 00:00:00.0","39","120.045525","32.678568","0.0","2024-08-02 12:58:04.0000","载客"
"苏MC1233","泰州通达","高港区","7490442894","2018-02-01 00:00:00.0","2024-07-02 00:00:00.0","211","120.190555","32.567873","0.0","2024-08-02 08:54:44.0000","交接班"
"苏MN2974","泰州公交","姜堰区","5054834021","2018-10-07 00:00:00.0","2019-03-22 00:00:00.0","369","119.850823","32.434625","0.0","2024-08-02 03:42:32.0000","空车"
"苏MT1245","泰州顺达","姜堰区","8613035386","2018-10-25 00:00:00.0","1900-01-01 00:00:00.0","232","119.950317","32.528446","7.3","2024-08-02 06:54:47.0000","载客"
"苏MC1574","泰州公交","高港区","3775320897","2019-08-22 00:00:00.0","2020-06-13 00:00:00.0","444","120.125648","33.136382","0.0","2024-08-02 22:10:57.0000","载客"
"苏MN3666","泰州宏运","海陵区","9503167458","2023-01-03 00:00:00.0","2023-07-10 00:00:00.0","477","119.947908","32.815782","0.0","2024-08-02 13:26:07.0000","空车"
"苏MG7043","泰州华运","姜堰区","8822944679","2023-06-06 00:00:00.0","1900-01-01 00:00:00.0","700","119.913981","33.18797","74.7","2024-08-02 17:53:28.0000","维修"
"苏MC1610","泰州公交","高港区","5018948187","2019-02-12 00:00:00.0","2021-04-20 00:00:00.0","874","120.047519","32.715849","67.1","2024-08-02 16:25:28.0000","停运"
"苏MD5720","泰州快运","靖江市","8359619163","2022-07-16 00:00:00.0","2022-08-04 00:00:00.0","135","120.094746","32.618378","12.1","2024-08-02 07:53:27.0000","载客"
"苏ML5800","泰州公交","泰兴市","3067418686","2023-06-05 00:00:00.0","2023-02-22 00:00:00.0","779","119.734114","32.442282","29.2","2024-08-02 13:14:40.0000","空车"
"苏MP2354","泰州新运","姜堰区","1651662547","2018-07-04 00:00:00.0","2020-07-15 00:00:00.0","480","120.104741","32.83395","0.0","2024-08-02 18:12:18.0000","空车"
"苏ME5066","泰州宏运","兴化市","3834820954","2023-08-22 00:00:00.0","2024-08-18 00:00:00.0","884","120.057862","32.507591","0.0","2024-08-02 03:35:42.0000","空车"
"苏MR1679","泰州快运","泰兴市","4459716271","2018-03-27 00:00:00.0","2024-12-19 00:00:00.0","37","120.188891","32.682211","0.0","2024-08-02 13:25:16.0000","空车"
"苏MJ5939","泰州顺达","海陵区","2395925222","2018-05-04 00:00:00.0","2018-09-11 00:00:00.0","48","119.823807","32.928992","17.8","2024-08-02 11:27:22.0000","停运"
"苏MG7323","泰州通达","海陵区","1820581106","2022-02-26 00:00:00.0","2024-11-07 00:00:00.0","354","119.993995","32.956767","48.9","2024-08-02 16:27:36.0000","空车"
"苏MD4029","泰州快运","姜堰区","7006365648","2018-09-07 00:00:00.0","1900-01-01 00:00:00.0","58","119.917996","32.690667","0.0","2024-08-02 13:48:42.0000","维修"
"苏MG7043","泰州快运","海陵区","7467725516","2021-04-12 00:00:00.0","2023-09-26 00:00:00.0","317","119.836682","32.873492","0.0","2024-08-02 23:25:51.0000","载客"
"苏MA6105","泰州通达","靖江市","5014170428","2023-12-17 00:00:00.0","2024-04-22 00:00:00.0","995","120.03578","32.812295","0.0","2024-08-02 16:20:12.0000","停运"
"苏MC5453","泰州交运","靖江市","7313646580","2020-07-14 00:00:00.0","2020-11-07 00:00:00.0","876","119.931243","32.560518","0.0","2024-08-02 09:40:34.0000","载客"
"苏MJ1869","泰州快运","高港区","4803044105","2020-08-16 00:00:00.0","2023-07-21 00:00:00.0","937","119.756779","32.724693","0.0","2024-08-02 09:18:41.0000","空车"
"苏MT2794","泰州通达","泰兴市","8638257497","2018-01-28 00:00:00.0","2020-10-10 00:00:00.0","897","120.022147","32.840565","0.0","2024-08-02 08:17:08.0000","载客"
"苏MA1850","泰州华运","医药高新区","3309122187","2018-09-22 00:00:00.0","2024-09-09 00:00:00.0","518","119.77028","32.979388","0.0","2024-08-02 20:26:57.0000","载客"
"苏MN3666","泰州快运","泰兴市","9950486177","2019-02-06 00:00:00.0","1900-01-01 00:00:00.0","291","120.074187","32.711961","0.0","2024-08-02 08:07:49.0000","载客"
"苏MW4848","泰州新运","姜堰区","1651662547","2019-05-26 00:00:00.0","2021-08-23 00:00:00.0","386","119.756481","32.959694","0.0","2024-08-02 12:55:37.0000","载客"
"苏MA8811","泰州联运","姜堰区","9805294274","2018-09-28 00:00:00.0","1900-01-01 00:00:00.0","463","119.854634","32.842182","48.1","2024-08-02 02:57:38.0000","维修"
"苏MM5712","泰州公交","医药高新区","9344011888","2020-11-14 00:00:00.0","2022-02-27 00:00:00.0","808","119.848711","33.005334","38.0","2024-08-02 00:25:59.0000","载客"
"苏MA4009","泰州公交","医药高新区","7040562787","2023-09-24 00:00:00.0","2023-01-21 00:00:00.0","666","119.830485","32.528275","0.0","2024-08-02 13:26:59.0000","载客"
"苏MS8349","泰州华运","高港区","9822598054","2022-12-25 00:00:00.0","2022-10-22 00:00:00.0","430","119.856861","32.902637","0.0","2024-08-02 15:50:41.0000","空车"
"苏ML5800","泰州出租","泰兴市","1939915527","2020-03-13 00:00:00.0","2024-04-01 00:00:00.0","980","119.86379","32.874416","0.0","2024-08-02 12:55:47.0000","空车"
"苏MA9414","泰州宏运","高港区","1429416213","2022-05-05 00:00:00.0","1900-01-01 00:00:00.0","386","120.125915","32.609427","0.0","2024-08-02 21:41:39.0000","载客"
"苏MU4439","泰州宏运","医药高新区","6771394050","2020-05-24 00:00:00.0","2021-07-28 00:00:00.0","221","119.759256","32.938888","5.8","2024-08-02 21:07:00.0000","停运"
"苏MT7680","泰州出租","兴化市","3387104291","2019-06-19 00:00:00.0","2022-02-01 00:00:00.0","490","119.714387","33.033971","41.8","2024-08-02 23:18:46.0000","载客"
"苏MS3001","泰州华运","泰兴市","8136179811","2019-08-12 00:00:00.0","2024-10-23 00:00:00.0","776","119.736528","32.877757","0.0","2024-08-02 20:44:25.0000","空车"
"苏MU2918","泰州华运","泰兴市","9344011888","2020-03-17 00:00:00.0","2022-08-05 00:00:00.0","101","120.184029","32.696721","0.0","2024-08-02 00:32:39.0000","载客"
"苏ME2452","泰州顺达","海陵区","1218179599","2021-05-09 00:00:00.0","2023-09-11 00:00:00.0","456","119.949605","33.182813","44.1","2024-08-02 17:27:09.0000","空车"
"苏MJ4861","泰州宏运","海陵区","3474961963","2019-12-15 00:00:00.0","2022-01-15 00:00:00.0","375","119.727284","32.551136","0.0","2024-08-02 10:31:48.0000","载客"
"苏MG6742","泰州顺达","海陵区","9503167458","2022-11-19 00:00:00.0","1900-01-01 00:00:00.0","14","119.842058","32.562987","22.5","2024-08-02 13:07:54.0000","维修"
"苏MD5720","泰州顺达","海陵区","6344160868","2018-06-05 00:00:00.0","1900-01-01 00:00:00.0","481","120.190667","32.627425","0.0","2024-08-02 12:04:15.0000","空车"
"苏MA7556","泰州交运","泰兴市","9950486177","2022-03-07 00:00:00.0","2024-05-11 00:00:00.0","827","119.926551","32.897892","80.0","2024-08-02 13:17:38.0000","停运"
"苏MU2918","泰州华运","姜堰区","7467725516","2019-07-25 00:00:00.0","2024-11-05 00:00:00.0","133","120.182525","32.542409","34.5","2024-08-02 18:35:38.0000","停运"
"苏MZ1638","泰州顺达","泰兴市","3373077218","2021-08-09 00:00:00.0","2024-02-25 00:00:00.0","442","119.883728","32.476889","0.0","2024-08-02 13:27:47.0000","载客"
"苏MB7184","泰州交运","靖江市","7467725516","2019-08-17 00:00:00.0","2023-02-10 00:00:00.0","489","119.931762","32.673396","0.0","2024-08-02 15:27:40.0000","载客"
"苏MB4351","泰州出租","泰兴市","9265609985","2018-09-03 00:00:00.0","2022-02-17 00:00:00.0","445","120.120769","33.122323","0.0","2024-08-02 06:51:30.0000","空车"
"苏MZ5680","泰州顺达","姜堰区","2716495971","2021-03-26 00:00:00.0","1900-01-01 00:00:00.0","412","120.084323","32.868454","0.0","2024-08-02 06:42:46.0000","载客"
"苏MY1123","泰州快运","泰兴市","6965096268","2019-04-06 00:00:00.0","1900-01-01 00:00:00.0","628","120.03513","32.763999","8.0","2024-08-02 06:56:45.0000","停运"
"苏MA9234","泰州交运","兴化市","6083042422","2023-12-20 00:00:00.0","2024-10-27 00:00:00.0","641","119.785868","32.493343","0.0","2024-08-02 20:06:27.0000","载客"
"苏ML9019","泰州公交","高港区","9344011888","2018-04-16 00:00:00.0","2023-04-14 00:00:00.0","872","119.795401","32.508091","20.9","2024-08-02 17:44:43.0000","空车"
"苏MG6742","泰州华运","海陵区","9642614082","2018-08-19 00:00:00.0","1900-01-01 00:00:00.0","311","120.151208","32.493167","13.4","2024-08-02 06:49:29.0000","载客"
"苏MC3645","泰州宏运","泰兴市","6404582459","2022-10-24 00:00:00.0","2024-08-08 00:00:00.0","741","120.065539","32.862929","31.9","2024-08-02 04:00:06.0000","空车"
"苏MT4345","泰州公交","姜堰区","8822944679","2023-06-15 00:00:00.0","2023-03-10 00:00:00.0","753","119.908569","33.114302","0.0","2024-08-02 14:27:36.0000","载客"
"苏MK8627","泰州快运","泰兴市","6197695041","2020-12-23 00:00:00.0","2023-11-21 00:00:00.0","762","120.00105","32.671322","19.7","2024-08-02 13:28:14.0000","空车"
"苏MJ1869","泰州通达","泰兴市","8289454630","2022-08-04 00:00:00.0","2023-05-08 00:00:00.0","224","120.033528","32.999403","0.0","2024-08-02 18:51:54.0000","空车"
"苏ME2452","泰州出租","高港区","3668616333","2021-02-20 00:00:00.0","1900-01-01 00:00:00.0","585","120.147229","33.062359","0.0","2024-08-02 23:22:56.0000","空车"
"苏MD3242","泰州新运","姜堰区","6110572428","2018-08-26 00:00:00.0","2024-02-04 00:00:00.0","810","120.126704","33.117054","60.2","2024-08-02 13:21:50.0000","空车"
"苏ML1165","泰州公交","医药高新区","7006365648","2021-12-28 00:00:00.0","1900-01-01 00:00:00.0","672","119.880819","32.564309","21.3","2024-08-02 19:02:32.0000","交接班"
"苏MP5178","泰州华运","医药高新区","7243788374","2018-05-12 00:00:00.0","2021-06-21 00:00:00.0","690","119.822658","33.015227","10.3","2024-08-02 10:08:07.0000","载客"
"苏MZ5491","泰州出租","医药高新区","7490442894","2023-06-01 00:00:00.0","2023-12-26 00:00:00.0","539","120.15901","32.743058","77.6","2024-08-02 07:48:33.0000","载客"
"苏MU5640","泰州交运","兴化市","6771394050","2023-12-26 00:00:00.0","2024-07-13 00:00:00.0","917","120.030088","33.007354","27.1","2024-08-02 06:20:25.0000","空车"
"苏MX8838","泰州通达","靖江市","8422620843","2022-10-26 00:00:00.0","2023-12-12 00:00:00.0","918","119.773431","32.888321","0.0","2024-08-02 17:20:58.0000","载客"
"苏MJ1842","泰州新运","姜堰区","6002078344","2019-02-17 00:00:00.0","2023-06-25 00:00:00.0","660","120.05944","32.711995","56.0","2024-08-02 18:56:19.0000","载客"
"苏MQ9782","泰州联运","医药高新区","8638257497","2020-05-21 00:00:00.0","2020-01-25 00:00:00.0","676","120.063255","33.019326","35.5","2024-08-02 02:56:50.0000","空车"
"苏MA7556","泰州顺达","高港区","7858164010","2023-11-18 00:00:00.0","2023-06-10 00:00:00.0","301","120.1945","33.04431","0.0","2024-08-02 12:36:47.0000","停运"
"苏MK2490","泰州顺达","靖江市","2135872495","2023-07-27 00:00:00.0","2023-01-14 00:00:00.0","919","120.111421","32.865895","0.0","2024-08-02 17:33:47.0000","空车"
"苏MH7045","泰州华运","靖江市","9895649328","2021-12-16 00:00:00.0","2024-03-05 00:00:00.0","527","120.089412","32.847175","59.2","2024-08-02 13:28:04.0000","载客"
"苏MS2207","泰州公交","泰兴市","6144594354","2018-10-28 00:00:00.0","2018-06-19 00:00:00.0","306","119.936678","32.570114","28.3","2024-08-02 13:29:08.0000","空车"
"苏MU3481","泰州通达","姜堰区","1851819913","2018-05-10 00:00:00.0","1900-01-01 00:00:00.0","848","120.095602","32.78874","0.0","2024-08-02 14:07:23.0000","载客"
"苏MJ1926","泰州华运","兴化市","3090237817","2023-10-05 00:00:00.0","2024-08-22 00:00:00.0","469","119.982882","32.858447","69.1","2024-08-02 00:35:22.0000","载客"
"苏MT5009","泰州联运","兴化市","8076144396","2018-03-23 00:00:00.0","1900-01-01 00:00:00.0","655","119.72291","32.671198","13.3","2024-08-02 19:20:05.0000","空车"
"苏MS8050","泰州联运","靖江市","5018948187","2022-01-04 00:00:00.0","2024-03-01 00:00:00.0","291","120.078808","32.833467","56.1","2024-08-02 14:07:41.0000","交接班"
"苏MV2748","泰州公交","医药高新区","4097892639","2018-06-14 00:00:00.0","1900-01-01 00:00:00.0","34","119.860216","32.826835","0.0","2024-08-02 08:45:53.0000","载客"
"苏MM1595","泰州出租","姜堰区","2880160025","2021-11-06 00:00:00.0","1900-01-01 00:00:00.0","994","119.827777","32.515227","0.0","2024-08-02 11:05:07.0000","空车"
"苏MY1123","泰州公交","姜堰区","3105400301","2018-01-07 00:00:00.0","1900-01-01 00:00:00.0","621","120.146506","32.513968","0.0","2024-08-02 07:45:03.0000","停运"
"苏MU6496","泰州通达","海陵区","7465682673","2023-04-01 00:00:00.0","1900-01-01 00:00:00.0","996","119.976561","32.654669","0.0","2024-08-02 13:48:32.0000","空车"
"苏MS1714","泰州快运","兴化市","8884394611","2019-06-18 00:00:00.0","2020-09-14 00:00:00.0","994","120.123139","32.756786","0.0","2024-08-02 08:35:41.0000","交接班"
"苏ME1262","泰州交运","海陵区","7006365648","2021-06-27 00:00:00.0","2023-01-06 00:00:00.0","766","119.941093","33.146805","0.0","2024-08-02 04:52:29.0000","维修"
"苏MM1230","泰州新运","姜堰区","3929454134","2023-06-21 00:00:00.0","1900-01-01 00:00:00.0","780","119.805425","33.102623","0.0","2024-08-02 09:25:44.0000","维修"
"苏MV8706","泰州宏运","靖江市","3381183483","2022-08-01 00:00:00.0","2024-03-14 00:00:00.0","579","120.157009","32.662766","0.0","2024-08-02 09:42:20.0000","停运"
"苏ME6853","泰州交运","医药高新区","2886149718","2021-10-12 00:00:00.0","2021-02-15 00:00:00.0","389","119.922588","33.052845","0.0","2024-08-02 18:34:05.0000","停运"
"苏MV7392","泰州顺达","高港区","6302109556","2019-08-12 00:00:00.0","1900-01-01 00:00:00.0","514","120.006721","32.471973","0.0","2024-08-02 12:14:47.0000","载客"
"苏ML9019","泰州通达","靖江市","2472659626","2023-11-20 00:00:00.0","2023-10-05 00:00:00.0","773","119.785239","32.800261","0.0","2024-08-02 00:52:40.0000","载客"
"苏MZ9430","泰州通达","高港区","1140187131","2023-09-15 00:00:00.0","1900-01-01 00:00:00.0","447","119.711559","33.078134","63.9","2024-08-02 07:59:36.0000","载客"
"苏MA1149","泰州公交","泰兴市","6322520473","2023-04-02 00:00:00.0","1900-01-01 00:00:00.0","440","119.947787","32.814636","0.0","2024-08-02 19:20:27.0000","空车"
"苏MV8332","泰州快运","医药高新区","8067372072","2019-04-06 00:00:00.0","2019-11-21 00:00:00.0","109","120.068722","32.420298","51.2","2024-08-02 10:25:12.0000","空车"
"苏MV8332","泰州联运","海陵区","6944142262","2019-02-25 00:00:00.0","2022-02-21 00:00:00.0","467","120.179401","32.778861","24.7","2024-08-02 13:51:01.0000","载客"
"苏MA8811","泰州顺达","医药高新区","4459716271","2018-05-20 00:00:00.0","2018-02-22 00:00:00.0","67","120.091323","32.954691","0.0","2024-08-02 06:03:58.0000","维修"
"苏MC7312","泰州联运","医药高新区","2395925222","2021-10-20 00:00:00.0","1900-01-01 00:00:00.0","676","120.029862","32.879661","0.0","2024-08-02 09:24:25.0000","空车"
"苏ME9862","泰州公交","海陵区","5962610986","2023-09-09 00:00:00.0","2024-12-20 00:00:00.0","465","119.733772","32.87614","5.9","2024-08-02 13:21:37.0000","载客"
"苏MN2974","泰州通达","靖江市","3409076656","2019-03-16 00:00:00.0","2021-05-12 00:00:00.0","18","120.179871","32.748679","9.4","2024-08-02 08:51:02.0000","停运"
"苏MS8050","泰州华运","姜堰区","9805294274","2023-08-23 00:00:00.0","2024-10-23 00:00:00.0","349","119.800186","32.556326","69.3","2024-08-02 05:32:52.0000","空车"
"苏MP2858","泰州宏运","医药高新区","2135872495","2021-10-07 00:00:00.0","1900-01-01 00:00:00.0","762","119.947965","33.128434","61.9","2024-08-02 15:26:21.0000","载客"
"苏ME7349","泰州交运","姜堰区","5791662169","2021-04-21 00:00:00.0","2023-01-01 00:00:00.0","213","119.878943","32.407914","0.0","2024-08-02 18:24:13.0000","空车"
"苏MH7436","泰州顺达","医药高新区","2121910732","2018-01-27 00:00:00.0","2021-11-26 00:00:00.0","916","119.789271","32.843604","0.0","2024-08-02 09:14:56.0000","维修"
"苏MP8592","泰州顺达","医药高新区","1632880459","2022-07-23 00:00:00.0","1900-01-01 00:00:00.0","157","119.78568","32.69788","0.0","2024-08-02 10:13:19.0000","交接班"
"苏MQ8085","泰州顺达","靖江市","1851819913","2022-05-26 00:00:00.0","1900-01-01 00:00:00.0","263","120.018071","32.743632","68.2","2024-08-02 18:12:34.0000","载客"
"苏MS1714","泰州快运","兴化市","3686566602","2018-03-17 00:00:00.0","2023-09-12 00:00:00.0","520","119.740704","32.56739","0.0","2024-08-02 15:17:55.0000","载客"
"苏MU4439","泰州宏运","兴化市","8996039244","2019-04-15 00:00:00.0","2022-04-10 00:00:00.0","445","119.900473","32.614668","59.2","2024-08-02 07:45:23.0000","空车"
"苏MY2743","泰州新运","海陵区","3953315788","2022-01-15 00:00:00.0","2023-07-15 00:00:00.0","488","119.742014","32.507464","0.0","2024-08-02 14:59:53.0000","空车"
"苏MB8653","泰州华运","海陵区","4228856718","2022-09-18 00:00:00.0","2023-04-04 00:00:00.0","131","119.816895","32.543653","10.8","2024-08-02 12:51:31.0000","空车"
"苏MA4009","泰州顺达","姜堰区","9249648005","2019-12-24 00:00:00.0","2021-01-25 00:00:00.0","316","120.107782","32.642172","8.3","2024-08-02 11:34:12.0000","载客"
"苏MR5029","泰州交运","兴化市","8613035386","2023-12-07 00:00:00.0","2024-12-27 00:00:00.0","482","120.194637","32.923273","73.3","2024-08-02 19:50:25.0000","空车"
"苏MT7680","泰州华运","高港区","2263732197","2019-05-24 00:00:00.0","1900-01-01 00:00:00.0","839","120.126472","32.750945","0.0","2024-08-02 18:20:54.0000","空车"
"苏MY7112","泰州通达","姜堰区","2886149718","2020-10-21 00:00:00.0","2024-10-28 00:00:00.0","410","119.983789","32.869564","0.0","2024-08-02 10:26:27.0000","空车"
"苏MA9234","泰州联运","兴化市","9886101513","2018-03-04 00:00:00.0","2019-01-27 00:00:00.0","715","119.984758","32.486911","0.0","2024-08-02 08:25:04.0000","停运"
"苏MU6496","泰州联运","高港区","1346078411","2018-03-11 00:00:00.0","2021-07-06 00:00:00.0","123","119.962198","32.632884","0.0","2024-08-02 03:12:04.0000","空车"
"苏MZ6187","泰州联运","高港区","3105400301","2022-05-19 00:00:00.0","1900-01-01 00:00:00.0","743","119.854879","33.096359","20.0","2024-08-02 14:30:47.0000","空车"
"苏MR5645","泰州华运","靖江市","9881824272","2022-01-24 00:00:00.0","1900-01-01 00:00:00.0","671","119.962928","33.046053","74.0","2024-08-02 09:00:09.0000","载客"
"苏MY1123","泰州快运","医药高新区","5952059278","2023-07-15 00:00:00.0","2023-12-19 00:00:00.0","107","119.787563","33.047988","0.0","2024-08-02 10:53:45.0000","停运"
"苏MC9476","泰州新运","姜堰区","6322520473","2021-09-04 00:00:00.0","2021-02-17 00:00:00.0","794","119.733372","32.933326","27.1","2024-08-02 17:02:15.0000","停运"
"苏MU6772","泰州交运","兴化市","4275930923","2021-04-13 00:00:00.0","1900-01-01 00:00:00.0","266","120.019433","32.421374","13.9","2024-08-02 12:10:16.0000","空车"
"苏MR4326","泰州宏运","海陵区","5575615203","2020-03-06 00:00:00.0","2024-02-06 00:00:00.0","311","120.028511","32.466039","13.2","2024-08-02 17:08:20.0000","载客"
"苏ME6853","泰州通达","高港区","1469306919","2021-12-02 00:00:00.0","2021-07-23 00:00:00.0","325","119.78897","32.752526","26.8","2024-08-02 14:25:10.0000","载客"
"苏MQ8085","泰州联运","姜堰区","7473041886","2018-06-27 00:00:00.0","1900-01-01 00:00:00.0","695","119.799993","33.127005","0.0","2024-08-02 05:00:03.0000","空车"
"苏ML6638","泰州交运","兴化市","7006365648","2022-04-18 00:00:00.0","2023-02-08 00:00:00.0","228","120.107812","32.81","0.0","2024-08-02 08:56:06.0000","载客"
"苏MR7394","泰州交运","兴化市","8722962486","2018-02-07 00:00:00.0","2024-10-16 00:00:00.0","114","119.810048","32.570214","8.4","2024-08-02 11:11:00.0000","载客"
